,CustomerID,DaysSinceLastOrder,CustomerTenure,AvgOrderValue,TotalRevenue,OrderFrequency,LeastRecentOrderDate,MostRecentOrderDate,TotalProductSubCategories,MostPurchasedCategory,AvgDaysBetweenOrders,RecencyRatio,OneTimeBuyer,ChurnLabel
5349,16349,41,1099,2949.13,5898.26,2,2011-06-27,2014-05-20,2,Bikes,1058.0,0.038752362948,0,0
5350,16350,36,1101,2951.595,5903.19,2,2011-06-25,2014-05-25,4,Bikes,1065.0,0.033802816901,0,0
5351,16351,56,1124,2936.63,5873.26,2,2011-06-02,2014-05-05,2,Bikes,1068.0,0.052434456928,0,0
5352,16352,58,1111,2974.245,5948.49,2,2011-06-15,2014-05-03,4,Bikes,1053.0,0.055080721747,0,0
5353,16353,233,233,106.96,106.96,1,2013-11-09,2013-11-09,3,Accessories,,,1,1
5354,16354,325,325,574.98,574.98,1,2013-08-09,2013-08-09,2,Accessories,,,1,1
5355,16355,314,314,89.97,89.97,1,2013-08-20,2013-08-20,3,Accessories,,,1,1
5356,16356,197,197,7.28,7.28,1,2013-12-15,2013-12-15,1,Accessories,,,1,1
5357,16357,155,155,4.99,4.99,1,2014-01-26,2014-01-26,1,Accessories,,,1,0
5358,16358,125,326,21.9875,87.95,4,2013-08-08,2014-02-25,2,Accessories,67.0,1.865671641791,0,0
5359,16359,168,168,7.28,7.28,1,2014-01-13,2014-01-13,1,Accessories,,,1,0
5360,16360,333,333,553.97,553.97,1,2013-08-01,2013-08-01,2,Accessories,,,1,1
5361,16361,323,323,2514.93,2514.93,1,2013-08-11,2013-08-11,3,Bikes,,,1,1
5362,16362,285,285,2482.23,2482.23,1,2013-09-18,2013-09-18,2,Accessories,,,1,1
5363,16363,315,315,2481.82,2481.82,1,2013-08-19,2013-08-19,3,Bikes,,,1,1
5364,16364,280,280,2482.23,2482.23,1,2013-09-23,2013-09-23,2,Accessories,,,1,1
5365,16365,73,73,2490.18,2490.18,1,2014-04-18,2014-04-18,3,Bikes,,,1,0
5366,16366,78,78,2563.35,2563.35,1,2014-04-13,2014-04-13,2,Accessories,,,1,0
5367,16367,92,92,39.98,39.98,1,2014-03-30,2014-03-30,2,Accessories,,,1,0
5368,16368,27,27,98.96,98.96,1,2014-06-03,2014-06-03,4,Accessories,,,1,0
5369,16369,148,148,26.97,26.97,1,2014-02-02,2014-02-02,2,Accessories,,,1,0
5370,16370,1,50,44.166666,132.5,3,2014-05-11,2014-06-29,5,Accessories,24.0,0.041666666666,0,0
5371,16371,227,227,54.98,54.98,1,2013-11-15,2013-11-15,2,Accessories,,,1,1
5372,16372,299,299,2482.23,2482.23,1,2013-09-04,2013-09-04,2,Accessories,,,1,1
5373,16373,287,287,2578.43,2578.43,1,2013-09-16,2013-09-16,4,Bikes,,,1,1
5374,16374,39,39,15.23,15.23,1,2014-05-22,2014-05-22,2,Accessories,,,1,0
5375,16375,258,258,2478.34,2478.34,1,2013-10-15,2013-10-15,2,Accessories,,,1,1
5376,16376,87,87,7.28,7.28,1,2014-04-04,2014-04-04,1,Accessories,,,1,0
5377,16377,339,339,13.98,13.98,1,2013-07-26,2013-07-26,2,Accessories,,,1,1
5378,16378,45,45,13.98,13.98,1,2014-05-16,2014-05-16,2,Clothing,,,1,0
5379,16379,56,56,58.98,58.98,1,2014-05-05,2014-05-05,2,Accessories,,,1,0
5380,16380,57,187,97.975,195.95,2,2013-12-25,2014-05-04,3,Clothing,130.0,0.438461538461,0,0
5381,16381,334,334,4.99,4.99,1,2013-07-31,2013-07-31,1,Accessories,,,1,1
5382,16382,296,296,59.98,59.98,1,2013-09-07,2013-09-07,2,Accessories,,,1,1
5383,16383,331,331,58.98,58.98,1,2013-08-03,2013-08-03,2,Accessories,,,1,1
5384,16384,362,362,7.28,7.28,1,2013-07-03,2013-07-03,1,Accessories,,,1,1
5385,16385,237,237,64.47,64.47,1,2013-11-05,2013-11-05,3,Accessories,,,1,1
5386,16386,156,168,64.975,129.95,2,2014-01-13,2014-01-25,3,Accessories,12.0,13.0,0,0
5387,16387,40,137,47.48,94.96,2,2014-02-13,2014-05-21,3,Accessories,97.0,0.41237113402,0,0
5388,16388,383,487,2336.94125,4673.8825,2,2013-02-28,2013-06-12,3,Bikes,104.0,3.682692307692,0,1
5389,16389,288,636,2319.44625,4638.8925,2,2012-10-02,2013-09-15,2,Bikes,348.0,0.827586206896,0,1
5390,16390,293,613,2328.75625,4657.5125,2,2012-10-25,2013-09-10,2,Bikes,320.0,0.915625,0,1
5391,16391,375,484,2312.45625,4624.9125,2,2013-03-03,2013-06-20,1,Bikes,109.0,3.440366972477,0,1
5392,16392,119,487,1928.794166,5786.3825,3,2013-02-28,2014-03-03,4,Bikes,184.0,0.646739130434,0,0
5393,16393,105,468,1947.124166,5841.3725,3,2013-03-19,2014-03-17,6,Bikes,181.0,0.580110497237,0,0
5394,16394,383,480,2329.95125,4659.9025,2,2013-03-07,2013-06-12,2,Bikes,97.0,3.948453608247,0,1
5395,16395,335,335,63.97,63.97,1,2013-07-30,2013-07-30,2,Accessories,,,1,1
5396,16396,299,299,32.27,32.27,1,2013-09-04,2013-09-04,1,Accessories,,,1,1
5397,16397,181,181,64.97,64.97,1,2013-12-31,2013-12-31,2,Accessories,,,1,1
5398,16398,323,323,53.47,53.47,1,2013-08-11,2013-08-11,2,Accessories,,,1,1
5399,16399,318,318,32.27,32.27,1,2013-08-16,2013-08-16,1,Accessories,,,1,1
5400,16400,366,484,2479.14,4958.28,2,2013-03-03,2013-06-29,3,Bikes,118.0,3.101694915254,0,1
5401,16401,81,96,51.125,102.25,2,2014-03-26,2014-04-10,3,Accessories,15.0,5.4,0,0
5402,16402,0,53,4.99,9.98,2,2014-05-08,2014-06-30,1,Accessories,53.0,0.0,0,0
5403,16403,49,49,37.97,37.97,1,2014-05-12,2014-05-12,2,Accessories,,,1,0
5404,16404,93,472,2000.72,6002.16,3,2013-03-15,2014-03-29,5,Bikes,189.0,0.492063492063,0,0
5405,16405,349,711,1631.415,3262.83,2,2012-07-19,2013-07-16,3,Bikes,362.0,0.96408839779,0,1
5406,16406,362,723,1555.02625,3110.0525,2,2012-07-07,2013-07-03,3,Bikes,361.0,1.002770083102,0,1
5407,16407,104,707,1625.055,3250.11,2,2012-07-23,2014-03-18,3,Bikes,603.0,0.172470978441,0,0
5408,16408,315,472,2346.44125,4692.8825,2,2013-03-15,2013-08-19,3,Bikes,157.0,2.006369426751,0,1
5409,16409,262,618,2462.585,4925.17,2,2012-10-20,2013-10-11,3,Bikes,356.0,0.735955056179,0,1
5410,16410,110,708,1621.385,3242.77,2,2012-07-22,2014-03-12,4,Bikes,598.0,0.183946488294,0,0
5411,16411,271,597,2329.95125,4659.9025,2,2012-11-10,2013-10-02,2,Bikes,326.0,0.831288343558,0,1
5412,16412,284,471,2460.795,4921.59,2,2013-03-16,2013-09-19,2,Bikes,187.0,1.51871657754,0,1
5413,16413,329,329,37.93,37.93,1,2013-08-05,2013-08-05,2,Accessories,,,1,1
5414,16414,245,595,2459.65,4919.3,2,2012-11-12,2013-10-28,2,Bikes,350.0,0.7,0,1
5415,16415,279,440,2465.34,4930.68,2,2013-04-16,2013-09-24,3,Bikes,161.0,1.732919254658,0,1
5416,16416,284,446,2485.84,4971.68,2,2013-04-10,2013-09-19,3,Bikes,162.0,1.753086419753,0,1
5417,16417,109,709,1500.52125,3001.0425,2,2012-07-21,2014-03-13,3,Bikes,600.0,0.181666666666,0,0
5418,16418,349,349,27.28,27.28,1,2013-07-16,2013-07-16,1,Accessories,,,1,1
5419,16419,91,91,27.28,27.28,1,2014-03-31,2014-03-31,1,Accessories,,,1,0
5420,16420,108,710,1479.50125,2959.0025,2,2012-07-20,2014-03-14,3,Bikes,602.0,0.179401993355,0,0
5421,16421,90,90,31.27,31.27,1,2014-04-01,2014-04-01,1,Accessories,,,1,0
5422,16422,211,597,2316.43125,4632.8625,2,2012-11-10,2013-12-01,2,Bikes,386.0,0.546632124352,0,1
5423,16423,119,119,83.97,83.97,1,2014-03-03,2014-03-03,2,Accessories,,,1,0
5424,16424,115,456,1912.794166,5738.3825,3,2013-03-31,2014-03-07,4,Bikes,170.0,0.676470588235,0,0
5425,16425,118,441,1906.230833,5718.6925,3,2013-04-15,2014-03-04,4,Bikes,161.0,0.732919254658,0,0
5426,16426,87,428,1922.7875,5768.3625,3,2013-04-28,2014-04-04,6,Bikes,170.0,0.511764705882,0,0
5427,16427,362,694,1487.51125,2975.0225,2,2012-08-05,2013-07-03,4,Bikes,332.0,1.090361445783,0,1
5428,16428,115,680,1510.51125,3021.0225,2,2012-08-19,2014-03-07,4,Bikes,565.0,0.203539823008,0,0
5429,16429,191,580,2479.14,4958.28,2,2012-11-27,2013-12-21,3,Bikes,389.0,0.491002570694,0,1
5430,16430,264,435,2319.44625,4638.8925,2,2013-04-21,2013-10-09,2,Bikes,171.0,1.543859649122,0,1
5431,16431,266,453,2384.70125,4769.4025,2,2013-04-03,2013-10-07,3,Bikes,187.0,1.422459893048,0,1
5432,16432,224,442,2316.95125,4633.9025,2,2013-04-14,2013-11-18,2,Bikes,218.0,1.027522935779,0,1
5433,16433,240,449,2348.24625,4696.4925,2,2013-04-07,2013-11-02,3,Bikes,209.0,1.148325358851,0,1
5434,16434,240,240,69.97,69.97,1,2013-11-02,2013-11-02,2,Accessories,,,1,1
5435,16435,42,42,6.28,6.28,1,2014-05-19,2014-05-19,1,Accessories,,,1,0
5436,16436,210,419,2348.24625,4696.4925,2,2013-05-07,2013-12-02,3,Bikes,209.0,1.004784688995,0,1
5437,16437,230,314,23.63,47.26,2,2013-08-20,2013-11-12,2,Accessories,84.0,2.738095238095,0,1
5438,16438,277,277,24.99,24.99,1,2013-09-26,2013-09-26,1,Accessories,,,1,1
5439,16439,152,152,24.99,24.99,1,2014-01-29,2014-01-29,1,Accessories,,,1,0
5440,16440,336,336,28.98,28.98,1,2013-07-29,2013-07-29,1,Accessories,,,1,1
5441,16441,347,347,24.99,24.99,1,2013-07-18,2013-07-18,1,Accessories,,,1,1
5442,16442,186,597,2461.645,4923.29,2,2012-11-10,2013-12-26,2,Bikes,411.0,0.452554744525,0,1
5443,16443,5,25,33.475,66.95,2,2014-06-05,2014-06-25,3,Accessories,20.0,0.25,0,0
5444,16444,323,674,1635.91,3271.82,2,2012-08-25,2013-08-11,4,Bikes,351.0,0.920227920227,0,1
5445,16445,82,689,1621.415,3242.83,2,2012-08-10,2014-04-09,3,Bikes,607.0,0.135090609555,0,0
5446,16446,86,690,1546.51625,3093.0325,2,2012-08-09,2014-04-05,4,Bikes,604.0,0.14238410596,0,0
5447,16447,244,670,1500.51125,3001.0225,2,2012-08-29,2013-10-29,4,Bikes,426.0,0.572769953051,0,1
5448,16448,104,596,2302.2975,6906.8925,3,2012-11-11,2014-03-18,6,Bikes,246.0,0.422764227642,0,0
5449,16449,248,309,23.63,47.26,2,2013-08-25,2013-10-25,2,Accessories,61.0,4.065573770491,0,1
5450,16450,108,108,37.97,37.97,1,2014-03-14,2014-03-14,2,Accessories,,,1,0
5451,16451,156,608,2316.43125,4632.8625,2,2012-10-30,2014-01-25,2,Bikes,452.0,0.345132743362,0,0
5452,16452,81,695,1535.50625,3071.0125,2,2012-08-04,2014-04-10,5,Bikes,614.0,0.131921824104,0,0
5453,16453,95,293,7.28,14.56,2,2013-09-10,2014-03-27,1,Accessories,198.0,0.479797979797,0,0
5454,16454,280,350,23.63,47.26,2,2013-07-15,2013-09-23,2,Accessories,70.0,4.0,0,1
5455,16455,307,307,28.98,28.98,1,2013-08-27,2013-08-27,1,Accessories,,,1,1
5456,16456,144,144,64.97,64.97,1,2014-02-06,2014-02-06,2,Accessories,,,1,0
5457,16457,168,168,149.98,149.98,1,2014-01-13,2014-01-13,2,Accessories,,,1,0
5458,16458,307,307,24.99,24.99,1,2013-08-27,2013-08-27,1,Accessories,,,1,1
5459,16459,299,348,23.63,47.26,2,2013-07-17,2013-09-04,2,Accessories,49.0,6.102040816326,0,1
5460,16460,66,227,23.63,47.26,2,2013-11-15,2014-04-25,2,Accessories,161.0,0.409937888198,0,0
5461,16461,66,698,1643.66,3287.32,2,2012-08-01,2014-04-25,4,Bikes,632.0,0.104430379746,0,0
5462,16462,18,18,49.48,49.48,1,2014-06-12,2014-06-12,2,Clothing,,,1,0
5463,16463,231,231,59.91,59.91,1,2013-11-11,2013-11-11,3,Accessories,,,1,1
5464,16464,143,272,22.485,44.97,2,2013-10-01,2014-02-07,2,Accessories,129.0,1.108527131782,0,0
5465,16465,88,676,1635.895,3271.79,2,2012-08-23,2014-04-03,5,Bikes,588.0,0.149659863945,0,0
5466,16466,123,580,2312.45625,4624.9125,2,2012-11-27,2014-02-27,1,Bikes,457.0,0.269146608315,0,0
5467,16467,13,106,6.135,12.27,2,2014-03-16,2014-06-17,1,Accessories,93.0,0.139784946236,0,0
5468,16468,142,142,63.97,63.97,1,2014-02-08,2014-02-08,2,Accessories,,,1,0
5469,16469,287,287,63.97,63.97,1,2013-09-16,2013-09-16,2,Accessories,,,1,1
5470,16470,262,692,1510.52125,3021.0425,2,2012-08-07,2013-10-11,3,Bikes,430.0,0.609302325581,0,1
5471,16471,56,56,53.47,53.47,1,2014-05-05,2014-05-05,2,Clothing,,,1,0
5472,16472,88,88,27.28,27.28,1,2014-04-03,2014-04-03,1,Accessories,,,1,0
5473,16473,115,115,24.99,24.99,1,2014-03-07,2014-03-07,1,Accessories,,,1,0
5474,16474,306,306,24.99,24.99,1,2013-08-28,2013-08-28,1,Accessories,,,1,1
5475,16475,141,606,2336.94125,4673.8825,2,2012-11-01,2014-02-09,3,Bikes,465.0,0.303225806451,0,0
5476,16476,166,420,2357.74625,4715.4925,2,2013-05-06,2014-01-15,3,Bikes,254.0,0.653543307086,0,0
5477,16477,347,347,39.98,39.98,1,2013-07-18,2013-07-18,2,Accessories,,,1,1
5478,16478,108,108,2385.94,2385.94,1,2014-03-14,2014-03-14,4,Accessories,,,1,0
5479,16479,67,247,52.836666,158.51,3,2013-10-26,2014-04-24,4,Accessories,90.0,0.744444444444,0,0
5480,16480,16,214,72.47,144.94,2,2013-11-28,2014-06-14,4,Accessories,198.0,0.080808080808,0,0
5481,16481,38,120,97.455,194.91,2,2014-03-02,2014-05-23,5,Accessories,82.0,0.463414634146,0,0
5482,16482,342,1113,2391.87,4783.74,2,2011-06-13,2013-07-23,3,Bikes,771.0,0.443579766536,0,1
5483,16483,68,1122,2059.13,4118.26,2,2011-06-04,2014-04-23,2,Bikes,1054.0,0.064516129032,0,0
5484,16484,87,1105,2087.765,4175.53,2,2011-06-21,2014-04-04,3,Bikes,1018.0,0.085461689587,0,0
5485,16485,108,108,39.98,39.98,1,2014-03-14,2014-03-14,2,Accessories,,,1,0
5486,16486,27,333,56.62,113.24,2,2013-08-01,2014-06-03,3,Accessories,306.0,0.088235294117,0,0
5487,16487,195,234,36.62,73.24,2,2013-11-08,2013-12-17,4,Accessories,39.0,5.0,0,1
5488,16488,21,315,116.21,232.42,2,2013-08-19,2014-06-09,6,Accessories,294.0,0.071428571428,0,0
5489,16489,264,318,56.365,112.73,2,2013-08-16,2013-10-09,5,Accessories,54.0,4.888888888888,0,1
5490,16490,254,254,2478.34,2478.34,1,2013-10-19,2013-10-19,2,Accessories,,,1,1
5491,16491,165,364,1553.165,3106.33,2,2013-07-01,2014-01-16,4,Bikes,199.0,0.829145728643,0,0
5492,16492,6,90,65.47,130.94,2,2014-04-01,2014-06-24,4,Accessories,84.0,0.071428571428,0,0
5493,16493,39,1111,2098.625,4197.25,2,2011-06-15,2014-05-22,3,Bikes,1072.0,0.036380597014,0,0
5494,16494,43,1100,2980.6,5961.2,2,2011-06-26,2014-05-18,4,Bikes,1057.0,0.040681173131,0,0
5495,16495,54,1106,3001.115,6002.23,2,2011-06-20,2014-05-07,5,Bikes,1052.0,0.051330798479,0,0
5496,16496,34,1100,2980.115,5960.23,2,2011-06-26,2014-05-27,4,Bikes,1066.0,0.031894934333,0,0
5497,16497,49,242,33.1775,132.71,4,2013-10-31,2014-05-12,5,Accessories,64.0,0.765625,0,0
5498,16498,143,143,39.98,39.98,1,2014-02-07,2014-02-07,2,Accessories,,,1,0
5499,16499,36,36,4.99,4.99,1,2014-05-25,2014-05-25,1,Accessories,,,1,0
5500,16500,283,283,588.96,588.96,1,2013-09-20,2013-09-20,3,Accessories,,,1,1
5501,16501,148,148,4.99,4.99,1,2014-02-02,2014-02-02,1,Accessories,,,1,0
5502,16502,16,16,39.98,39.98,1,2014-06-14,2014-06-14,2,Accessories,,,1,0
5503,16503,256,256,4.99,4.99,1,2013-10-17,2013-10-17,1,Accessories,,,1,1
5504,16504,298,298,588.96,588.96,1,2013-09-05,2013-09-05,3,Accessories,,,1,1
5505,16505,48,48,39.98,39.98,1,2014-05-13,2014-05-13,2,Accessories,,,1,0
5506,16506,5,297,34.013333,102.04,3,2013-09-06,2014-06-25,5,Accessories,146.0,0.034246575342,0,0
5507,16507,198,198,35.23,35.23,1,2013-12-14,2013-12-14,2,Accessories,,,1,1
5508,16508,158,158,83.97,83.97,1,2014-01-23,2014-01-23,2,Accessories,,,1,0
5509,16509,82,674,1629.395,3258.79,2,2012-08-25,2014-04-09,5,Bikes,592.0,0.138513513513,0,0
5510,16510,295,295,27.28,27.28,1,2013-09-08,2013-09-08,1,Accessories,,,1,1
5511,16511,197,360,23.63,47.26,2,2013-07-05,2013-12-15,2,Accessories,163.0,1.208588957055,0,1
5512,16512,259,670,1631.415,3262.83,2,2012-08-29,2013-10-14,3,Bikes,411.0,0.630170316301,0,1
5513,16513,174,426,2334.72625,4669.4525,2,2013-04-30,2014-01-07,3,Bikes,252.0,0.690476190476,0,0
5514,16514,352,1114,2380.87,4761.74,2,2011-06-12,2013-07-13,3,Bikes,762.0,0.461942257217,0,1
5515,16515,316,1107,2366.875,4733.75,2,2011-06-19,2013-08-18,2,Bikes,791.0,0.399494310998,0,1
5516,16516,321,1106,2366.875,4733.75,2,2011-06-20,2013-08-13,2,Bikes,785.0,0.408917197452,0,1
5517,16517,312,1124,2349.38,4698.76,2,2011-06-02,2013-08-22,1,Bikes,812.0,0.384236453201,0,1
5518,16518,308,1109,2349.38,4698.76,2,2011-06-17,2013-08-26,1,Bikes,801.0,0.384519350811,0,1
5519,16519,294,1100,2376.375,4752.75,2,2011-06-26,2013-09-09,2,Bikes,806.0,0.36476426799,0,1
5520,16520,297,1120,2363.87,4727.74,2,2011-06-06,2013-09-06,2,Bikes,823.0,0.360874848116,0,1
5521,16521,302,1104,2349.38,4698.76,2,2011-06-22,2013-09-01,1,Bikes,802.0,0.376558603491,0,1
5522,16522,295,1117,2349.38,4698.76,2,2011-06-09,2013-09-08,1,Bikes,822.0,0.358880778588,0,1
5523,16523,297,1102,2349.38,4698.76,2,2011-06-24,2013-09-06,1,Bikes,805.0,0.368944099378,0,1
5524,16524,275,1108,2366.875,4733.75,2,2011-06-18,2013-09-28,2,Bikes,833.0,0.330132052821,0,1
5525,16525,267,1110,2376.375,4752.75,2,2011-06-16,2013-10-06,2,Bikes,843.0,0.316725978647,0,1
5526,16526,231,1108,2379.12,4758.24,2,2011-06-18,2013-11-11,3,Bikes,877.0,0.263397947548,0,1
5527,16527,217,1116,2376.375,4752.75,2,2011-06-10,2013-11-25,2,Bikes,899.0,0.241379310344,0,1
5528,16528,221,1100,2349.38,4698.76,2,2011-06-26,2013-11-21,1,Bikes,879.0,0.251422070534,0,1
5529,16529,224,1122,2376.375,4752.75,2,2011-06-04,2013-11-18,2,Bikes,898.0,0.249443207126,0,1
5530,16530,58,666,1500.52125,3001.0425,2,2012-09-02,2014-05-03,3,Bikes,608.0,0.095394736842,0,0
5531,16531,49,642,1645.9,3291.8,2,2012-09-26,2014-05-12,5,Bikes,593.0,0.082630691399,0,0
5532,16532,129,402,2460.845,4921.69,2,2013-05-24,2014-02-21,2,Bikes,273.0,0.472527472527,0,0
5533,16533,126,412,2351.19625,4702.3925,2,2013-05-14,2014-02-24,3,Bikes,286.0,0.440559440559,0,0
5534,16534,98,582,2410.25125,4820.5025,2,2012-11-25,2014-03-24,3,Bikes,484.0,0.202479338842,0,0
5535,16535,239,239,37.97,37.97,1,2013-11-03,2013-11-03,2,Accessories,,,1,1
5536,16536,242,242,27.28,27.28,1,2013-10-31,2013-10-31,1,Accessories,,,1,1
5537,16537,247,247,24.99,24.99,1,2013-10-26,2013-10-26,1,Accessories,,,1,1
5538,16538,113,577,2329.95125,4659.9025,2,2012-11-30,2014-03-09,2,Bikes,464.0,0.243534482758,0,0
5539,16539,356,356,83.97,83.97,1,2013-07-09,2013-07-09,3,Accessories,,,1,1
5540,16540,67,565,2348.24625,4696.4925,2,2012-12-12,2014-04-24,3,Bikes,498.0,0.13453815261,0,0
5541,16541,49,648,1514.01125,3028.0225,2,2012-09-20,2014-05-12,4,Bikes,599.0,0.081803005008,0,0
5542,16542,33,203,22.485,44.97,2,2013-12-09,2014-05-28,2,Accessories,170.0,0.194117647058,0,0
5543,16543,142,195,26.98,53.96,2,2013-12-17,2014-02-08,3,Accessories,53.0,2.679245283018,0,0
5544,16544,180,180,28.98,28.98,1,2014-01-01,2014-01-01,1,Accessories,,,1,0
5545,16545,108,108,31.27,31.27,1,2014-03-14,2014-03-14,1,Accessories,,,1,0
5546,16546,46,660,1518.26625,3036.5325,2,2012-09-08,2014-05-15,4,Bikes,614.0,0.074918566775,0,0
5547,16547,119,412,2450.34,4900.68,2,2013-05-14,2014-03-03,2,Bikes,293.0,0.406143344709,0,0
5548,16548,69,408,2312.45625,4624.9125,2,2013-05-18,2014-04-22,1,Bikes,339.0,0.203539823008,0,0
5549,16549,87,548,2465.34,4930.68,2,2012-12-29,2014-04-04,3,Bikes,461.0,0.188720173535,0,0
5550,16550,45,666,1500.52125,3001.0425,2,2012-09-02,2014-05-16,3,Bikes,621.0,0.072463768115,0,0
5551,16551,64,403,2516.38,5032.76,2,2013-05-23,2014-04-27,5,Bikes,339.0,0.188790560471,0,0
5552,16552,73,576,2493.395,4986.79,2,2012-12-01,2014-04-18,3,Bikes,503.0,0.145129224652,0,0
5553,16553,243,649,1500.52125,3001.0425,2,2012-09-19,2013-10-30,3,Bikes,406.0,0.598522167487,0,1
5554,16554,44,639,1495.26125,2990.5225,2,2012-09-29,2014-05-17,4,Bikes,595.0,0.073949579831,0,0
5555,16555,131,131,31.27,31.27,1,2014-02-19,2014-02-19,1,Accessories,,,1,0
5556,16556,221,221,86.95,86.95,1,2013-11-21,2013-11-21,3,Accessories,,,1,1
5557,16557,308,308,31.27,31.27,1,2013-08-26,2013-08-26,1,Accessories,,,1,1
5558,16558,310,310,24.99,24.99,1,2013-08-24,2013-08-24,1,Accessories,,,1,1
5559,16559,36,400,2352.74125,4705.4825,2,2013-05-26,2014-05-25,4,Bikes,364.0,0.098901098901,0,0
5560,16560,35,408,2316.95125,4633.9025,2,2013-05-18,2014-05-26,2,Bikes,373.0,0.09383378016,0,0
5561,16561,38,642,1515.01625,3030.0325,2,2012-09-26,2014-05-23,4,Bikes,604.0,0.062913907284,0,0
5562,16562,218,646,1500.52125,3001.0425,2,2012-09-22,2013-11-24,3,Bikes,428.0,0.509345794392,0,1
5563,16563,204,351,31.475,62.95,2,2013-07-14,2013-12-08,4,Clothing,147.0,1.38775510204,0,1
5564,16564,156,252,66.135,132.27,2,2013-10-21,2014-01-25,2,Accessories,96.0,1.625,0,0
5565,16565,84,554,2401.22,7203.66,3,2012-12-23,2014-04-07,6,Bikes,235.0,0.35744680851,0,0
5566,16566,61,400,1935.450833,5806.3525,3,2013-05-26,2014-04-30,6,Bikes,169.0,0.360946745562,0,0
5567,16567,85,571,2386.566666,7159.7,3,2012-12-06,2014-04-06,4,Bikes,243.0,0.349794238683,0,0
5568,16568,351,351,69.97,69.97,1,2013-07-14,2013-07-14,2,Accessories,,,1,1
5569,16569,388,411,1968.27125,3936.5425,2,2013-05-15,2013-06-07,2,Bikes,23.0,16.869565217391,0,1
5570,16570,375,416,2109.66,4219.32,2,2013-05-10,2013-06-20,3,Bikes,41.0,9.146341463414,0,1
5571,16571,45,233,26.46,52.92,2,2013-11-09,2014-05-16,3,Accessories,188.0,0.239361702127,0,0
5572,16572,43,550,2443.35,4886.7,2,2012-12-27,2014-05-18,1,Bikes,507.0,0.084812623274,0,0
5573,16573,42,647,1500.52125,3001.0425,2,2012-09-21,2014-05-19,3,Bikes,605.0,0.069421487603,0,0
5574,16574,63,329,22.485,44.97,2,2013-08-05,2014-04-28,2,Accessories,266.0,0.236842105263,0,0
5575,16575,148,658,2331.524166,6994.5725,3,2012-09-10,2014-02-02,7,Bikes,255.0,0.580392156862,0,0
5576,16576,22,22,149.46,149.46,1,2014-06-08,2014-06-08,4,Clothing,,,1,0
5577,16577,179,179,74.98,74.98,1,2014-01-02,2014-01-02,2,Accessories,,,1,0
5578,16578,84,84,74.98,74.98,1,2014-04-07,2014-04-07,2,Accessories,,,1,0
5579,16579,85,202,48.975,97.95,2,2013-12-10,2014-04-06,4,Clothing,117.0,0.726495726495,0,0
5580,16580,177,408,1809.92,5429.76,3,2013-05-18,2014-01-04,6,Bikes,115.0,1.539130434782,0,0
5581,16581,95,95,50.23,50.23,1,2014-03-27,2014-03-27,2,Accessories,,,1,0
5582,16582,340,340,35.0,35.0,1,2013-07-25,2013-07-25,1,Accessories,,,1,1
5583,16583,20,20,42.28,42.28,1,2014-06-10,2014-06-10,1,Accessories,,,1,0
5584,16584,199,355,86.475,172.95,2,2013-07-10,2013-12-13,5,Accessories,156.0,1.275641025641,0,1
5585,16585,129,661,2397.463333,7192.39,3,2012-09-07,2014-02-21,4,Bikes,266.0,0.484962406015,0,0
5586,16586,187,187,69.99,69.99,1,2013-12-25,2013-12-25,2,Accessories,,,1,1
5587,16587,154,563,2354.520833,7063.5625,3,2012-12-14,2014-01-27,8,Bikes,204.0,0.754901960784,0,0
5588,16588,145,638,2331.5275,6994.5825,3,2012-09-30,2014-02-05,5,Bikes,246.0,0.589430894308,0,0
5589,16589,133,610,2447.896666,7343.69,3,2012-10-28,2014-02-17,6,Bikes,238.0,0.558823529411,0,0
5590,16590,164,242,84.475,168.95,2,2013-10-31,2014-01-17,5,Clothing,78.0,2.102564102564,0,0
5591,16591,84,219,68.98,137.96,2,2013-11-23,2014-04-07,4,Accessories,135.0,0.622222222222,0,0
5592,16592,320,320,74.98,74.98,1,2013-08-14,2013-08-14,2,Accessories,,,1,1
5593,16593,254,347,50.88,101.76,2,2013-07-18,2013-10-19,3,Accessories,93.0,2.731182795698,0,1
5594,16594,148,617,2410.456666,7231.37,3,2012-10-21,2014-02-02,5,Bikes,234.0,0.632478632478,0,0
5595,16595,143,620,2300.460833,6901.3825,3,2012-10-18,2014-02-07,6,Bikes,238.0,0.600840336134,0,0
5596,16596,161,415,2243.27125,4486.5425,2,2013-05-11,2014-01-20,3,Bikes,254.0,0.633858267716,0,0
5597,16597,332,332,103.49,103.49,1,2013-08-02,2013-08-02,2,Accessories,,,1,1
5598,16598,124,615,2377.133333,7131.4,3,2012-10-23,2014-02-26,4,Bikes,245.0,0.506122448979,0,0
5599,16599,40,224,74.73,149.46,2,2013-11-18,2014-05-21,4,Clothing,184.0,0.217391304347,0,0
5600,16600,257,257,124.97,124.97,1,2013-10-16,2013-10-16,3,Accessories,,,1,1
5601,16601,73,261,43.13,86.26,2,2013-10-12,2014-04-18,3,Clothing,188.0,0.38829787234,0,0
5602,16602,147,159,38.635,77.27,2,2014-01-22,2014-02-03,2,Accessories,12.0,12.25,0,0
5603,16603,169,569,2333.5175,7000.5525,3,2012-12-08,2014-01-12,7,Bikes,200.0,0.845,0,0
5604,16604,95,95,56.97,56.97,1,2014-03-27,2014-03-27,2,Accessories,,,1,0
