CustomerTenure,TotalRevenue,OrderFrequency,TotalProductSubCategories,MostPurchasedCategory,AvgDaysBetweenOrders,RecencyRatio,ChurnLabel
189,5.787541345756266,1.3862943611198906,5,0,90.0,0.08515780833949053,0
105,5.485792288582786,1.3862943611198906,5,0,20.0,1.4350845252893227,0
759,8.47623368744199,1.0986122886681098,3,1,661.0,0.13824793754368014,0
179,7.785708427628958,0.6931471805599453,3,0,0.0,5.8289456176102075,0
328,5.643572350257175,1.6094379124341003,5,0,61.0,1.2121361149648238,0
85,7.757166618683405,0.6931471805599453,2,0,0.0,5.8289456176102075,0
255,3.4647979630717503,0.6931471805599453,2,0,0.0,5.8289456176102075,1
236,4.330470147759479,0.6931471805599453,2,0,0.0,5.8289456176102075,1
316,7.03740539920424,0.6931471805599453,3,0,0.0,5.8289456176102075,1
296,4.1892000932347795,1.0986122886681098,2,0,235.0,0.23077394017981695,0
210,4.502472787749749,1.0986122886681098,3,0,34.0,1.8207470061012598,0
55,4.532061714167453,0.6931471805599453,3,0,0.0,5.8289456176102075,0
745,8.43022090457167,1.0986122886681098,5,1,665.0,0.11359717772308121,0
350,4.681760788149804,0.6931471805599453,3,2,0.0,5.8289456176102075,1
84,7.745422628796786,0.6931471805599453,2,0,0.0,5.8289456176102075,0
321,5.42912630665945,1.3862943611198906,6,0,144.0,0.20633643299728616,0
589,7.887842857020965,1.0986122886681098,2,1,557.0,0.055860943724068385,0
151,4.110545941560109,1.0986122886681098,2,0,129.0,0.15746743245247077,0
357,5.406768102552841,1.3862943611198906,7,0,129.0,0.5695332245927028,0
185,5.3431951253261225,1.3862943611198906,6,0,70.0,0.4877032063448733,0
583,8.830610201341704,1.3862943611198906,4,1,257.0,0.23782129647119338,0
750,8.417269535879546,1.0986122886681098,3,1,681.0,0.09651090038076776,0
196,4.4599131733309525,0.6931471805599453,2,0,0.0,5.8289456176102075,1
243,3.4647979630717503,0.6931471805599453,2,2,0.0,5.8289456176102075,1
212,4.6196646321385435,0.6931471805599453,3,0,0.0,5.8289456176102075,1
745,8.412399737170915,1.0986122886681098,2,1,666.0,0.11209454783861734,0
312,4.290048397777529,0.6931471805599453,2,0,0.0,5.8289456176102075,1
83,3.767690634538226,0.6931471805599453,1,0,0.0,5.8289456176102075,0
124,4.330470147759479,0.6931471805599453,2,0,0.0,5.8289456176102075,0
237,5.262534736408265,1.0986122886681098,3,0,132.0,0.5852582185484565,0
306,5.44656494300824,1.0986122886681098,4,0,27.0,2.4277482359480222,1
363,5.262534736408265,1.0986122886681098,3,0,127.0,1.050215747806108,1
114,4.978594079884792,1.0986122886681098,3,0,94.0,0.19290366612382487,0
750,8.4335968855184,1.0986122886681098,5,1,466.0,0.4758875724041903,1
742,8.424973182113161,1.0986122886681098,4,1,448.0,0.5045560107523953,1
217,5.662543726639604,1.6094379124341003,5,0,72.0,0.013793322131459106,0
731,8.46680895739229,1.0986122886681098,3,1,449.0,0.48739057200704405,1
732,8.411728781472698,1.0986122886681098,3,1,450.0,0.4865329311965363,1
749,8.411728781472698,1.0986122886681098,3,1,462.0,0.4831740924354058,1
288,5.253163084540927,1.6094379124341003,5,0,80.0,0.4542552722775964,0
259,5.310542336170606,1.0986122886681098,4,0,104.0,0.912437162557918,0
317,5.230894690230603,1.0986122886681098,4,0,230.0,0.32082246495392747,0
128,5.117694366389664,1.0986122886681098,4,0,75.0,0.5345421503829161,0
322,5.2830514328776035,1.0986122886681098,3,0,16.0,3.001962823304627,1
103,5.400241986269962,1.0986122886681098,4,0,47.0,0.7845813865195189,0
317,5.016219672390156,1.6094379124341003,3,0,42.0,1.7133688352823238,1
264,3.1346242724206097,0.6931471805599453,1,0,0.0,5.8289456176102075,1
273,3.4317265866969784,0.6931471805599453,2,0,0.0,5.8289456176102075,1
108,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,0
739,8.46939483524261,1.0986122886681098,3,1,450.0,0.496050338183701,1
749,8.412399737170915,1.0986122886681098,2,1,475.0,0.4554241794824781,1
151,3.8600979325632268,0.6931471805599453,2,0,0.0,5.8289456176102075,0
80,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,0
206,4.290048397777529,0.6931471805599453,2,0,0.0,5.8289456176102075,1
131,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,0
294,4.290048397777529,0.6931471805599453,2,0,0.0,5.8289456176102075,1
112,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,0
296,4.665229942415754,1.3862943611198906,4,0,108.0,0.5489773897300888,0
339,4.753159063701541,1.3862943611198906,3,0,108.0,0.75594808179868,0
365,4.665229942415754,1.3862943611198906,4,0,126.0,0.6401816449798234,0
79,3.2296179214001026,0.6931471805599453,2,0,0.0,5.8289456176102075,0
196,4.306224921257599,1.3862943611198906,3,0,71.0,0.5576016885634715,0
751,8.424973182113161,1.0986122886681098,4,1,453.0,0.5055135262807319,1
731,8.410171852910901,1.0986122886681098,3,1,434.0,0.52136892564936,1
85,4.962704760338705,0.6931471805599453,2,0,0.0,5.8289456176102075,0
740,8.477270792138818,1.0986122886681098,4,1,458.0,0.47978100208374125,1
345,5.1010242938239365,1.3862943611198906,5,0,98.0,0.9203640572615307,0
114,4.4599131733309525,0.6931471805599453,2,2,0.0,5.8289456176102075,0
759,8.479350088921501,1.0986122886681098,4,1,467.0,0.4856725197261845,1
150,7.749749097777435,0.6931471805599453,1,1,0.0,5.8289456176102075,0
759,8.412399737170915,1.0986122886681098,2,1,680.0,0.10990897922526674,0
9,3.4647979630717503,0.6931471805599453,2,0,0.0,5.8289456176102075,0
732,8.426281673299597,1.0986122886681098,4,1,651.0,0.11727087175217264,0
326,3.1346242724206097,0.6931471805599453,1,0,0.0,5.8289456176102075,1
748,8.412399737170915,1.0986122886681098,2,1,667.0,0.11461293205812224,0
169,4.289774274968795,0.6931471805599453,3,0,0.0,5.8289456176102075,0
265,4.57944203741536,0.6931471805599453,3,0,0.0,5.8289456176102075,1
133,7.763429389007857,0.6931471805599453,3,0,0.0,5.8289456176102075,0
87,4.4599131733309525,0.6931471805599453,2,0,0.0,5.8289456176102075,0
115,3.1346242724206097,0.6931471805599453,1,0,0.0,5.8289456176102075,0
759,8.45180791187994,1.0986122886681098,4,1,457.0,0.5073183865009272,1
741,8.475602151256176,1.0986122886681098,4,1,462.0,0.47243573421428325,1
312,5.019991389020281,1.3862943611198906,6,0,114.0,0.5470052803431479,0
95,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,0
737,8.42002844296209,1.0986122886681098,4,1,487.0,0.4143237691065691,1
750,8.41290820827701,1.0986122886681098,3,1,689.0,0.08483193551666822,0
755,8.426281673299597,1.0986122886681098,4,1,691.0,0.08857792548113626,0
289,4.290048397777529,0.6931471805599453,2,0,0.0,5.8289456176102075,1
186,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,1
209,3.1346242724206097,0.6931471805599453,1,0,0.0,5.8289456176102075,1
745,8.498279448944862,1.0986122886681098,4,1,481.0,0.43751694827344395,1
279,5.517051209373546,1.6094379124341003,5,0,48.0,1.3272960203578463,0
143,3.1346242724206097,0.6931471805599453,1,0,0.0,5.8289456176102075,0
709,8.431311176457166,1.0986122886681098,5,1,623.0,0.1293090077443655,0
362,3.636532973741727,0.6931471805599453,2,0,0.0,5.8289456176102075,1
344,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,1
100,3.1346242724206097,0.6931471805599453,1,0,0.0,5.8289456176102075,0
712,8.41572121668511,1.0986122886681098,3,1,440.0,0.4813031844991633,1
722,8.414616020879333,1.0986122886681098,3,1,477.0,0.41450864800412074,1
249,5.2295030505476765,1.6094379124341003,4,0,70.0,0.43363598507476814,0
150,3.1346242724206097,0.6931471805599453,1,0,0.0,5.8289456176102075,0
146,7.752317973640154,0.6931471805599453,3,0,0.0,5.8289456176102075,0
111,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,0
723,8.414616020879333,1.0986122886681098,3,1,477.0,0.4158927312702575,1
110,4.412313327278754,0.6931471805599453,3,0,0.0,5.8289456176102075,0
205,3.8600979325632268,0.6931471805599453,2,2,0.0,5.8289456176102075,1
730,8.479348011782802,1.0986122886681098,4,1,663.0,0.0962695439564291,0
715,8.422777561382933,1.0986122886681098,4,1,643.0,0.10613781845571693,0
729,8.410171852910901,1.0986122886681098,3,1,646.0,0.12087422822585875,0
293,8.475608406044998,1.0986122886681098,4,1,102.0,1.0551997957325026,1
708,8.412399737170915,1.0986122886681098,2,1,441.0,0.4733992182464077,1
453,8.831334831546569,1.3862943611198906,4,1,93.0,1.3507228953349086,1
444,8.827828745534317,1.3862943611198906,3,1,94.0,1.3117771399322056,1
452,8.821061005169684,1.3862943611198906,3,1,103.0,1.2203429339727598,1
413,8.824990812787355,1.3862943611198906,5,1,78.0,1.4574217051352896,1
422,8.908432010712556,1.6094379124341003,6,1,121.0,0.3859930046951474,0
411,8.922108761889584,1.6094379124341003,7,1,125.0,0.24059046491793043,0
1111,9.098545869209078,1.6094379124341003,6,1,352.0,0.14025589150828402,0
1119,9.092404449633225,1.6094379124341003,6,1,358.0,0.118403575545675,0
1101,8.968840621783668,1.6094379124341003,9,1,343.0,0.1881355266592875,0
1107,8.887453830454852,1.6094379124341003,6,1,313.0,0.4296640795652774,0
1116,8.882055725374181,1.6094379124341003,5,1,332.0,0.30854721091535325,0
312,4.476768471183568,1.0986122886681098,3,2,187.0,0.5118945709543188,0
807,9.294043449238755,1.6094379124341003,8,1,200.0,0.708035793053696,1
1121,8.891038281102253,1.6094379124341003,5,1,336.0,0.2899117277786581,0
1113,8.890212239830317,1.6094379124341003,6,1,343.0,0.21905356606214366,0
314,3.4317265866969784,0.6931471805599453,2,0,0.0,5.8289456176102075,1
292,4.835726197017755,1.6094379124341003,3,0,90.0,0.21868920096447234,0
349,5.6722918075648305,1.6094379124341003,4,0,67.0,1.1612833956308013,0
716,8.41372477350087,1.0986122886681098,4,1,652.0,0.09363560503357926,0
123,7.781535090904075,0.6931471805599453,4,2,0.0,5.8289456176102075,0
135,7.749749097777435,0.6931471805599453,1,1,0.0,5.8289456176102075,0
91,4.412313327278754,0.6931471805599453,3,0,0.0,5.8289456176102075,0
703,8.446455763360724,1.0986122886681098,4,1,444.0,0.45953232937822963,1
728,8.484424101711648,1.0986122886681098,5,1,464.0,0.45041649597018896,1
352,3.1346242724206097,0.6931471805599453,1,0,0.0,5.8289456176102075,1
55,3.1346242724206097,0.6931471805599453,1,0,0.0,5.8289456176102075,0
712,8.411728781472698,1.0986122886681098,3,1,440.0,0.4813031844991633,1
702,8.429350014031103,1.0986122886681098,4,1,434.0,0.48088886992520397,1
726,8.419475064833632,1.0986122886681098,4,1,476.0,0.42213216059297387,1
706,8.424973182113161,1.0986122886681098,4,1,436.0,0.4819729941436695,1
18,3.1346242724206097,0.6931471805599453,1,0,0.0,5.8289456176102075,0
62,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,0
723,8.411728781472698,1.0986122886681098,3,1,466.0,0.43922358803263745,1
300,8.469793360285745,1.0986122886681098,5,1,90.0,1.203972804325836,1
356,5.372264611500119,1.3862943611198906,7,0,131.0,0.5409030790030375,0
718,8.41572121668511,1.0986122886681098,3,1,471.0,0.4216114750317382,1
717,8.46891429652639,1.0986122886681098,2,1,461.0,0.441677797602612,1
702,8.428253228627256,1.0986122886681098,5,1,450.0,0.44468582126144574,1
203,4.208417018481948,1.3862943611198906,3,0,95.0,0.12825433552353996,0
282,4.726413893273455,1.3862943611198906,5,0,104.0,0.5317588334324113,0
248,4.412313327278754,0.6931471805599453,3,2,0.0,5.8289456176102075,1
710,8.407343168541034,1.0986122886681098,3,1,463.0,0.4275379159489608,1
192,3.1346242724206097,0.6931471805599453,1,0,0.0,5.8289456176102075,1
114,4.476768471183568,0.6931471805599453,3,0,0.0,5.8289456176102075,0
5,4.290048397777529,0.6931471805599453,2,2,0.0,5.8289456176102075,0
307,3.1346242724206097,0.6931471805599453,1,0,0.0,5.8289456176102075,1
186,3.1346242724206097,0.6931471805599453,1,0,0.0,5.8289456176102075,1
709,8.414616020879333,1.0986122886681098,3,1,454.0,0.44575832849041275,1
703,8.483905244550062,1.0986122886681098,5,1,432.0,0.48693130356605385,1
151,3.849083205654272,0.6931471805599453,3,0,0.0,5.8289456176102075,0
135,4.2189192968037315,0.6931471805599453,3,0,0.0,5.8289456176102075,0
333,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,1
270,4.208417018481948,1.3862943611198906,3,0,63.0,1.1895840668737494,0
702,8.436744776454628,1.0986122886681098,5,1,452.0,0.4402512241931013,1
269,4.290048397777529,0.6931471805599453,2,2,0.0,5.8289456176102075,1
43,4.290048397777529,0.6931471805599453,2,0,0.0,5.8289456176102075,0
238,4.412313327278754,0.6931471805599453,3,2,0.0,5.8289456176102075,1
276,3.4317265866969784,0.6931471805599453,2,0,0.0,5.8289456176102075,1
284,3.1346242724206097,0.6931471805599453,1,0,0.0,5.8289456176102075,1
321,3.4317265866969784,0.6931471805599453,2,0,0.0,5.8289456176102075,1
34,3.4317265866969784,0.6931471805599453,2,0,0.0,5.8289456176102075,0
190,4.406231323370699,0.6931471805599453,3,0,0.0,5.8289456176102075,1
321,4.356324137321509,0.6931471805599453,2,0,0.0,5.8289456176102075,1
712,8.487824111176336,1.0986122886681098,6,1,456.0,0.44558510189699413,1
703,8.421239954895254,1.0986122886681098,4,1,434.0,0.48231235770978775,1
704,8.428915376468847,1.0986122886681098,4,1,442.0,0.465468474080046,1
66,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,0
350,5.371846599836152,1.6094379124341003,5,0,77.0,0.9240527372094381,0
726,8.444302554931772,1.0986122886681098,6,1,474.0,0.4263426931295543,1
336,3.1346242724206097,0.6931471805599453,1,0,0.0,5.8289456176102075,1
29,4.289774274968795,0.6931471805599453,3,0,0.0,5.8289456176102075,0
264,4.4599131733309525,0.6931471805599453,2,0,0.0,5.8289456176102075,1
46,4.962704760338705,0.6931471805599453,2,0,0.0,5.8289456176102075,0
721,8.41798758427703,1.0986122886681098,4,1,457.0,0.45595574639067227,1
724,8.424973182113161,1.0986122886681098,4,1,478.0,0.4151806598939731,1
724,8.414618236922488,1.0986122886681098,3,1,471.0,0.42993329836911076,1
192,3.4647979630717503,0.6931471805599453,2,0,0.0,5.8289456176102075,1
290,8.457235097420774,1.0986122886681098,3,0,85.0,1.2272296664901,1
717,8.478100950010107,1.0986122886681098,4,1,467.0,0.4287465829303423,1
301,4.563827222453709,1.3862943611198906,3,0,80.0,1.0116009116784799,0
200,4.20409542618122,0.6931471805599453,3,0,0.0,5.8289456176102075,1
103,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,0
126,3.1346242724206097,0.6931471805599453,1,0,0.0,5.8289456176102075,0
181,4.289774274968795,0.6931471805599453,3,0,0.0,5.8289456176102075,1
59,4.290048397777529,0.6931471805599453,2,0,0.0,5.8289456176102075,0
295,4.681760788149804,0.6931471805599453,3,2,0.0,5.8289456176102075,1
236,5.203896790928544,0.6931471805599453,2,0,0.0,5.8289456176102075,1
2,4.811696431478864,0.6931471805599453,4,0,0.0,5.8289456176102075,0
353,3.4647979630717503,0.6931471805599453,2,2,0.0,5.8289456176102075,1
710,8.422337858153538,1.0986122886681098,4,1,457.0,0.44058157914097895,1
347,4.962704760338705,0.6931471805599453,2,0,0.0,5.8289456176102075,1
82,3.503152104185149,0.6931471805599453,3,0,0.0,5.8289456176102075,0
267,8.459833110183963,1.0986122886681098,6,0,79.0,1.2178008059332168,1
271,4.406231323370699,0.6931471805599453,3,0,0.0,5.8289456176102075,1
251,8.468110084343223,1.0986122886681098,5,0,48.0,1.6542519282237655,1
710,8.411728781472698,1.0986122886681098,3,1,439.0,0.4807655569596095,1
237,4.290048397777529,0.6931471805599453,2,0,0.0,5.8289456176102075,1
723,8.437290848891053,1.0986122886681098,5,1,473.0,0.42431383366640985,1
349,3.1346242724206097,0.6931471805599453,1,0,0.0,5.8289456176102075,1
285,4.8937268758505335,1.3862943611198906,4,0,142.0,0.0,0
709,8.406831859159258,1.0986122886681098,2,1,444.0,0.4680309640993724,1
221,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,1
706,8.422553336893712,1.0986122886681098,5,1,617.0,0.1347462135873925,0
703,8.411728781472698,1.0986122886681098,3,1,439.0,0.4708574787349871,1
716,8.424975375322875,1.0986122886681098,4,1,471.0,0.41882207294419993,1
104,3.4647979630717503,0.6931471805599453,2,0,0.0,5.8289456176102075,0
723,8.421746152247097,1.0986122886681098,3,1,657.0,0.09572520367363967,0
130,7.778186348568698,0.6931471805599453,4,0,0.0,5.8289456176102075,0
729,8.442220152892782,1.0986122886681098,4,1,647.0,0.11932743750699626,0
358,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,1
703,8.46939483524261,1.0986122886681098,3,1,622.0,0.12241679907073154,0
724,8.406831859159258,1.0986122886681098,2,1,658.0,0.09558646105968922,0
334,4.290048397777529,0.6931471805599453,2,0,0.0,5.8289456176102075,1
258,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,1
139,3.2296179214001026,0.6931471805599453,2,0,0.0,5.8289456176102075,0
247,8.465908318045862,1.0986122886681098,3,0,38.0,1.8718021769015913,1
701,8.41572121668511,1.0986122886681098,3,1,431.0,0.4863997969306697,1
94,4.290048397777529,0.6931471805599453,2,0,0.0,5.8289456176102075,0
726,8.472055648297122,1.0986122886681098,3,1,480.0,0.41376391092285947,1
71,7.754048349022265,0.6931471805599453,2,0,0.0,5.8289456176102075,0
175,4.290048397777529,0.6931471805599453,2,0,0.0,5.8289456176102075,0
358,4.356324137321509,0.6931471805599453,2,0,0.0,5.8289456176102075,1
303,4.289774274968795,0.6931471805599453,3,0,0.0,5.8289456176102075,1
107,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,0
56,4.290048397777529,0.6931471805599453,2,0,0.0,5.8289456176102075,0
124,3.4647979630717503,0.6931471805599453,2,2,0.0,5.8289456176102075,0
272,7.749749097777435,0.6931471805599453,1,1,0.0,5.8289456176102075,1
728,8.417041862135036,1.0986122886681098,5,1,457.0,0.4656176573023604,1
195,3.2296179214001026,0.6931471805599453,2,0,0.0,5.8289456176102075,1
727,8.480800954350368,1.0986122886681098,4,1,656.0,0.1027656885893643,0
188,4.290048397777529,0.6931471805599453,2,0,0.0,5.8289456176102075,1
716,8.417775537477949,1.0986122886681098,4,1,466.0,0.4294945328348182,1
728,8.414616020879333,1.0986122886681098,3,1,642.0,0.12571274450598854,0
724,8.42825760067783,1.0986122886681098,4,1,655.0,0.10015615675011914,0
705,8.422773165307529,1.0986122886681098,5,1,629.0,0.1140665461118253,0
118,4.453882071774309,0.6931471805599453,3,0,0.0,5.8289456176102075,0
87,7.757166618683405,0.6931471805599453,2,0,0.0,5.8289456176102075,0
329,4.681760788149804,0.6931471805599453,3,0,0.0,5.8289456176102075,1
59,4.761746493030188,0.6931471805599453,4,2,0.0,5.8289456176102075,0
29,4.614526280912116,0.6931471805599453,4,0,0.0,5.8289456176102075,0
118,7.7859162224281855,0.6931471805599453,3,2,0.0,5.8289456176102075,0
80,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,0
263,7.763429389007857,0.6931471805599453,3,0,0.0,5.8289456176102075,1
261,7.749305223132411,0.6931471805599453,3,1,0.0,5.8289456176102075,1
194,3.1346242724206097,0.6931471805599453,1,0,0.0,5.8289456176102075,1
244,7.767801532191507,0.6931471805599453,2,0,0.0,5.8289456176102075,1
77,7.782365314423724,0.6931471805599453,4,1,0.0,5.8289456176102075,0
68,7.750735259299305,0.6931471805599453,2,0,0.0,5.8289456176102075,0
81,7.738919402029275,0.6931471805599453,1,1,0.0,5.8289456176102075,0
702,8.427159615817917,1.0986122886681098,5,1,620.0,0.12421392598655992,0
700,8.47623368744199,1.0986122886681098,3,1,632.0,0.1021909408957701,0
706,8.475189248670294,1.0986122886681098,3,1,615.0,0.13799296968603017,0
705,8.429350014031103,1.0986122886681098,4,1,446.0,0.4578788507920542,1
408,8.826605179808555,1.3862943611198906,5,1,81.0,1.3955110162248054,1
819,9.285411665700938,1.6094379124341003,5,1,210.0,0.6393444745669188,1
1096,8.895841933365043,1.6094379124341003,5,1,341.0,0.19156511567696874,0
397,8.840015287320833,1.3862943611198906,6,1,74.0,1.4704864523401577,1
410,8.823665349304898,1.3862943611198906,5,1,82.0,1.3862943611198906,1
98,4.70002571700077,0.6931471805599453,4,2,0.0,5.8289456176102075,0
235,2.7713379403381286,0.6931471805599453,1,0,0.0,5.8289456176102075,1
417,8.827682138596227,1.3862943611198906,4,1,87.0,1.333184535805715,1
50,3.8342776568032932,1.0986122886681098,2,2,11.0,1.5141277326296554,0
89,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,0
267,7.749749097777435,0.6931471805599453,1,1,0.0,5.8289456176102075,1
247,7.752317973640154,0.6931471805599453,3,1,0.0,5.8289456176102075,1
324,4.681760788149804,0.6931471805599453,3,2,0.0,5.8289456176102075,1
271,7.771054433096281,0.6931471805599453,3,0,0.0,5.8289456176102075,1
268,8.46990240262154,1.0986122886681098,4,1,101.0,0.9758664636693509,0
718,8.406831859159258,1.0986122886681098,2,1,449.0,0.46944668130589606,1
707,8.476231603819988,1.0986122886681098,3,1,438.0,0.47881175551978433,1
276,3.2296179214001026,0.6931471805599453,2,0,0.0,5.8289456176102075,1
257,4.412313327278754,0.6931471805599453,3,0,0.0,5.8289456176102075,1
188,5.158422915393977,1.3862943611198906,5,0,93.0,0.010695289116705406,0
726,8.478100950010107,1.0986122886681098,4,1,477.0,0.4200335239362235,1
705,8.478724675291826,1.0986122886681098,4,1,457.0,0.4335144119180143,1
694,8.411728781472698,1.0986122886681098,3,1,430.0,0.4786867518191388,1
252,7.738919402029275,0.6931471805599453,1,1,0.0,5.8289456176102075,1
262,7.748447081624402,0.6931471805599453,2,1,0.0,5.8289456176102075,1
688,8.431206561920773,1.0986122886681098,4,1,457.0,0.4091054470387407,1
312,3.4647979630717503,0.6931471805599453,2,2,0.0,5.8289456176102075,1
685,8.43239808395868,1.0986122886681098,5,1,456.0,0.4069260287477458,1
307,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,1
681,8.419475064833632,1.0986122886681098,4,1,449.0,0.41653941840690417,1
107,7.764716300280297,0.6931471805599453,2,0,0.0,5.8289456176102075,0
682,8.48452949397244,1.0986122886681098,4,1,456.0,0.4025368483285951,1
687,8.411728781472698,1.0986122886681098,3,1,449.0,0.4253114044795943,1
332,4.406231323370699,0.6931471805599453,3,0,0.0,5.8289456176102075,1
697,8.412399737170915,1.0986122886681098,2,1,466.0,0.4025997766345853,1
255,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,1
261,8.480431691916756,1.0986122886681098,5,1,86.0,1.110173111069109,0
60,3.8600979325632268,0.6931471805599453,2,0,0.0,5.8289456176102075,0
681,8.412237593768047,1.0986122886681098,4,1,459.0,0.39451209608832405,1
689,8.420140844920427,1.0986122886681098,3,1,459.0,0.40619106095262286,1
199,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,1
75,4.343415735546226,0.6931471805599453,2,0,0.0,5.8289456176102075,0
698,8.420143048754106,1.0986122886681098,3,1,475.0,0.3849042987273731,1
673,8.419475064833632,1.0986122886681098,4,1,448.0,0.40695209722964754,1
241,3.1346242724206097,0.6931471805599453,1,0,0.0,5.8289456176102075,1
687,8.417930159375258,1.0986122886681098,4,1,458.0,0.4054651081081644,1
640,8.471008928933756,1.0986122886681098,3,1,405.0,0.45758110924702217,1
102,3.1346242724206097,0.6931471805599453,1,0,0.0,5.8289456176102075,0
669,8.47664199356059,1.0986122886681098,4,1,427.0,0.44900004689950374,1
660,8.428915376468847,1.0986122886681098,4,1,435.0,0.4168938039315599,1
228,7.760151548934717,0.6931471805599453,3,0,0.0,5.8289456176102075,1
232,7.762562019887941,0.6931471805599453,3,1,0.0,5.8289456176102075,1
654,8.43022090457167,1.0986122886681098,5,1,411.0,0.46451413696070726,1
176,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,0
355,3.826682958261131,0.6931471805599453,3,0,0.0,5.8289456176102075,1
78,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,0
272,8.454048897891491,1.0986122886681098,3,1,96.0,1.0414538748280435,0
669,8.406831859159258,1.0986122886681098,2,1,442.0,0.4144741780502104,1
650,8.424861322039032,1.0986122886681098,5,1,596.0,0.08673169582374841,0
76,4.681760788149804,0.6931471805599453,3,2,0.0,5.8289456176102075,0
649,8.412399737170915,1.0986122886681098,2,1,423.0,0.4280605376572419,1
68,4.343415735546226,0.6931471805599453,2,0,0.0,5.8289456176102075,0
134,4.901192382714874,1.3862943611198906,4,0,45.0,0.6706743247076026,0
263,3.1346242724206097,0.6931471805599453,1,0,0.0,5.8289456176102075,1
644,8.43977690667246,1.0986122886681098,5,1,421.0,0.42506589242169424,1
12,4.290048397777529,0.6931471805599453,2,2,0.0,5.8289456176102075,0
39,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,0
253,3.4647979630717503,0.6931471805599453,2,0,0.0,5.8289456176102075,1
218,7.832006243966038,0.6931471805599453,3,0,0.0,5.8289456176102075,1
233,7.749305223132411,0.6931471805599453,3,1,0.0,5.8289456176102075,1
266,5.830356386713225,1.6094379124341003,5,0,55.0,1.0296194171811581,0
49,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,0
225,4.343415735546226,0.6931471805599453,2,0,0.0,5.8289456176102075,1
640,8.414616020879333,1.0986122886681098,3,1,425.0,0.40937900742918354,1
655,8.496851698958302,1.0986122886681098,4,1,417.0,0.4515490138359543,1
158,4.343415735546226,0.6931471805599453,2,0,0.0,5.8289456176102075,0
253,4.412313327278754,0.6931471805599453,3,2,0.0,5.8289456176102075,1
18,3.4647979630717503,0.6931471805599453,2,0,0.0,5.8289456176102075,0
666,8.412237593768047,1.0986122886681098,4,1,614.0,0.08129474239239082,0
191,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,1
626,8.479350088921501,1.0986122886681098,4,1,387.0,0.4809256780699924,1
347,3.636532973741727,0.6931471805599453,2,0,0.0,5.8289456176102075,1
281,5.422480009168459,1.3862943611198906,6,0,66.0,1.1763212729953512,0
609,8.419475064833632,1.0986122886681098,4,1,386.0,0.45598089824450455,1
230,4.962704760338705,0.6931471805599453,2,0,0.0,5.8289456176102075,1
635,8.464136237431848,1.0986122886681098,3,1,417.0,0.4205387770936697,1
323,4.059925635351641,0.6931471805599453,2,0,0.0,5.8289456176102075,1
363,5.178463438072558,1.3862943611198906,5,0,174.0,0.08269171584444668,0
609,8.412170951869928,1.0986122886681098,4,1,393.0,0.43800865584019244,1
308,3.911222685257377,1.0986122886681098,2,0,29.0,2.3628039529870617,1
255,3.7130841428107537,0.6931471805599453,2,0,0.0,5.8289456176102075,1
311,4.07668962698338,1.0986122886681098,3,0,26.0,2.4816963741577136,1
286,3.6267380575760866,0.6931471805599453,1,0,0.0,5.8289456176102075,1
338,3.7130841428107537,0.6931471805599453,2,0,0.0,5.8289456176102075,1
162,4.616011209165967,0.6931471805599453,2,0,0.0,5.8289456176102075,0
349,4.9014898468354575,0.6931471805599453,2,2,0.0,5.8289456176102075,1
69,3.7130841428107537,0.6931471805599453,2,0,0.0,5.8289456176102075,0
256,3.7130841428107537,0.6931471805599453,2,0,0.0,5.8289456176102075,1
163,4.0249944840873075,0.6931471805599453,2,0,0.0,5.8289456176102075,0
284,4.627420794922911,1.0986122886681098,3,0,33.0,2.1524666766946554,1
